"","TSE_code","year","company","date","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"3016","W91",2006,"9157 陽光能",2006-12-29,"TSE","存託憑證","太陽能電池","M23C7C","光電/ IO","M23C",16847,14454,NA,NA,NA,635409,651592,0,8874,1726036,NA,NA,526088,0,0,1726036,1668120,604000,32457,101.99,0,0,NA,NA,NA,NA,NA
"3017","W91",2006,"9188 精熙",2006-12-29,"TSE","存託憑證","照相機","M23U1","消費性電子","M23U",6878,8475,NA,NA,NA,745350,745350,0,43645,2679961,3425,NA,916604,0,0,2679961,5925771,537198,7855,891.37,0,0,NA,NA,NA,NA,NA
"3018","W91",2007,"9103 美德醫",2007-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",26629,NA,NA,NA,NA,60653,163505,NA,NA,2962256,NA,0.5,808862,0,NA,2962256,3091284,1555258,32922,37.84,NA,NA,NA,NA,NA,NA,NA
"3019","W91",2007,"910322 康師傅",2007-12-31,"TSE","存託憑證","其他食品","M12Z","其他食品","M12Z",1176917,1081703,NA,NA,NA,10288061,10917787,0,19942180,104275552,45990,NA,50829096,0,0,104275552,75705273,34139904,2506677,40.63,-261840,0,NA,NA,NA,NA,NA
"3020","W91",2007,"9105 泰金寶",2007-12-31,"TSE","存託憑證","PC週邊","M23C3","光電/ IO","M23C",115077,NA,NA,NA,NA,2554940,NA,NA,NA,100392405,13004,0.45,7267902,NA,NA,100392405,47540361,33292941,458884,86.26,NA,NA,NA,NA,NA,NA,NA
"3021","W91",2007,"9106 新焦點",2007-12-31,"TSE","存託憑證","汽車製造","M22A","汽車製造","M22A",4737,9346,NA,NA,NA,99585,153122,0,312345,3389722,3394,NA,472953,NA,0,3389722,2903169,1667145,326593,111.95,0,0,NA,NA,NA,NA,NA
"3022","W91",2007,"910801 金衛",2007-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",97752,116005,NA,NA,NA,2575464,2658636,0,133165,1698065,561,NA,1400209,0,0,1698065,16894390,2568840,632847,687.67,-291675,14850,NA,NA,NA,NA,NA
"3023","W91",2007,"910861 神州",2007-12-31,"TSE","存託憑證","系統整合","M23X1","軟體服務","M23X",203617,51728,NA,NA,NA,1768773,2580051,0,6044317,137602263,7700,NA,1566108,0,0,137602263,36366567,26044785,79222,86.81,-39715,0,NA,NA,NA,NA,NA
"3024","W91",2007,"9110 越南控",2007-12-31,"TSE","存託憑證","機車製造","M22B2","機車船製造","M22B",125392,75235,NA,NA,NA,1132520,1158410,0,618591,8426647,2178,NA,1280558,0,0,8426647,8200066,2034760,128182,243.04,-5515,0,NA,NA,NA,NA,NA
"3025","W91",2007,"911608 明輝",2007-12-31,"TSE","存託憑證","貿易業","M29B","貿易業","M29B",86125,NA,NA,NA,NA,480935,NA,NA,NA,1845350,NA,NA,80152,NA,NA,1845350,1698457,541907,75960,136.54,NA,NA,NA,NA,NA,NA,NA
"3026","W91",2007,"911611 中泰山",2007-12-31,"TSE","存託憑證","織布","M14C2","成衣","M14C",297271,188700,NA,NA,NA,1108428,1119342,0,1554,3600254,NA,NA,638827,0,0,3600254,2336346,1203924,515,151.61,0,0,NA,NA,NA,NA,NA
"3027","W91",2007,"911868 同方友",2007-12-31,"TSE","存託憑證","封裝及應用","M23C6C","光電/ IO","M23C",61707,8094,NA,NA,NA,1440504,1446628,0,379838,6535328,11850,NA,3463708,0,0,6535328,11293688,1392840,162227,288.26,-1185,3666,NA,NA,NA,NA,NA
"3028","W91",2007,"912000 晨訊科",2007-12-31,"TSE","存託憑證","數據機","M23E1","網路設備","M23E",66176,44665,NA,NA,NA,1067526,1069922,408319,299084,12051214,2499,NA,825266,0,0,12051214,8133482,2954403,1251572,120.1,0,0,NA,NA,NA,NA,NA
"3029","W91",2007,"912398 友佳",2007-12-31,"TSE","存託憑證","工具機","M15A1","機械業","M15A",49146,78335,NA,NA,NA,426036,438512,0,370585,3646869,1270,NA,565070,0,0,3646869,2699302,1156061,202917,89.88,0,0,NA,NA,NA,NA,NA
"3030","W91",2007,"9136 巨騰",2007-12-31,"TSE","存託憑證","機殼","M23D4","電子零組件","M23D",238406,229799,NA,NA,NA,2013251,2428792,0,98422,21936382,28000,NA,6939448,0,0,21936382,21722113,12639679,111041,84.04,-5455,0,NA,NA,NA,NA,NA
"3031","W91",2007,"9157 陽光能",2007-12-31,"TSE","存託憑證","太陽能電池","M23C7C","光電/ IO","M23C",91528,67209,NA,NA,NA,1497309,1530969,0,19686,4510817,783,NA,1014822,0,0,4510817,4228038,1417636,215365,185.03,-332118,0,NA,NA,NA,NA,NA
"3032","W91",2007,"9188 精熙",2007-12-31,"TSE","存託憑證","照相機","M23U1","消費性電子","M23U",45434,31263,NA,NA,NA,943032,943032,0,55034,4021417,3968,NA,1002638,0,0,4021417,6630962,878269,7913,599.27,0,0,NA,NA,NA,NA,NA
"3033","W91",2008,"9103 美德醫",2008-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",25368,NA,NA,NA,NA,58820,150729,NA,NA,2652032,NA,0.27,1102322,0,NA,2652032,3368218,1779501,33353,55.87,NA,NA,NA,NA,NA,NA,NA
"3034","W91",2008,"910322 康師傅",2008-12-31,"TSE","存託憑證","其他食品","M12Z","其他食品","M12Z",2958068,1844869,NA,NA,NA,14832849,15855159,0,27114153,140123338,49089,NA,64761796,0,0,140123338,97137725,46670398,2986145,41.32,-256234,0,NA,NA,NA,NA,NA
"3035","W91",2008,"910482 聖馬丁",2008-12-31,"TSE","存託憑證","數據機","M23E1","網路設備","M23E",16472,NA,NA,NA,NA,55886,85900,82165,132039,3248658,3836,NA,796190,NA,NA,3248658,4265653,1910156,495899,90.59,NA,NA,NA,NA,NA,NA,NA
"3036","W91",2008,"9105 泰金寶",2008-12-31,"TSE","存託憑證","PC週邊","M23C3","光電/ IO","M23C",136193,NA,NA,NA,NA,2161524,NA,NA,NA,114655433,12824,0.27,7611256,NA,NA,114655433,55370328,41456361,561539,85.43,NA,NA,NA,NA,NA,NA,NA
"3037","W91",2008,"9106 新焦點",2008-12-31,"TSE","存託憑證","汽車製造","M22A","汽車製造","M22A",24017,33925,NA,NA,NA,85527,183293,0,432527,3400809,2679,NA,723023,0,0,3400809,2970051,1593384,361398,95.4,0,0,NA,NA,NA,NA,NA
"3038","W91",2008,"910801 金衛",2008-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",189061,219445,NA,NA,NA,550734,609670,0,186378,2240898,694,NA,1847976,0,0,2240898,18520562,2594638,700232,905.75,-216028,596992,NA,NA,NA,NA,NA
"3039","W91",2008,"910861 神州",2008-12-31,"TSE","存託憑證","系統整合","M23X1","軟體服務","M23X",557922,288275,NA,NA,NA,3235917,3935169,0,7477478,186036971,8400,NA,1748305,0,0,186036971,50749123,36548260,83089,97.91,-51122,0,NA,NA,NA,NA,NA
"3040","W91",2008,"9110 越南控",2008-12-31,"TSE","存託憑證","機車製造","M22B2","機車船製造","M22B",133707,225584,NA,NA,NA,396489,435395,0,666302,7124508,1844,NA,1358038,0,0,7124508,7753153,2101068,109424,217.98,-2662,0,NA,NA,NA,NA,NA
"3041","W91",2008,"911608 明輝",2008-12-31,"TSE","存託憑證","貿易業","M29B","貿易業","M29B",97592,NA,NA,NA,NA,537180,NA,NA,NA,2160627,NA,NA,223815,NA,NA,2160627,2087256,590375,132576,144.33,NA,NA,NA,NA,NA,NA,NA
"3042","W91",2008,"911611 中泰山",2008-12-31,"TSE","存託憑證","織布","M14C2","成衣","M14C",438489,448691,NA,NA,NA,1650441,1665713,0,8196,5676488,NA,NA,992871,0,0,5676488,4924401,1250446,548,251.37,0,0,NA,NA,NA,NA,NA
"3043","W91",2008,"911613 特藝",2008-12-31,"OTC","存託憑證","其他服務","M99ZX","其他","M99Z",28313,NA,NA,NA,NA,102357,136724,0,22123,2043185,NA,NA,453316,0,NA,2043185,2174620,1555345,0,58.38,NA,NA,NA,NA,NA,NA,NA
"3044","W91",2008,"911616 杜康",2008-12-31,"TSE","存託憑證","其他食品","M12Z","其他食品","M12Z",49479,NA,NA,NA,NA,349232,NA,NA,NA,1934749,NA,NA,115309,NA,NA,NA,3141014,640706,119763,NA,NA,NA,NA,NA,NA,NA,NA
"3045","W91",2008,"911619 耀傑",2008-12-31,"TSE","存託憑證","工具機","M15A1","機械業","M15A",20210,NA,NA,NA,NA,108611,NA,NA,NA,1267353,NA,NA,62880,NA,NA,1267353,1118433,208986,0,344.23,NA,NA,NA,NA,NA,NA,NA
"3046","W91",2008,"911622 泰聚亨",2008-12-31,"TSE","存託憑證","線材","M20A1","金屬基本","M20A",0,NA,NA,NA,NA,28992,270630,NA,NA,8762821,NA,NA,5787189,643898,NA,8762821,12483180,5640643,1105,76.04,NA,NA,NA,NA,NA,NA,NA
"3047","W91",2008,"911626 MSH",2008-12-31,"TSE","存託憑證","其他橡膠","M21B2","橡膠","M21B",62574,NA,NA,NA,NA,505655,505655,0,28753,1852069,NA,NA,189191,0,NA,1852069,602624,335853,22684,130.33,NA,NA,NA,NA,NA,NA,NA
"3048","W91",2008,"911868 同方友",2008-12-31,"TSE","存託憑證","封裝及應用","M23C6C","光電/ IO","M23C",-1511,12741,NA,NA,NA,581051,603842,0,382354,6847860,8756,NA,5424175,0,0,6847860,13226364,2587802,191649,265.24,-1723,0,NA,NA,NA,NA,NA
"3049","W91",2008,"912000 晨訊科",2008-12-31,"TSE","存託憑證","數據機","M23E1","網路設備","M23E",119032,85447,NA,NA,NA,727809,732749,403130,340778,12650816,2194,NA,1233522,0,0,12650816,8179252,2526542,1203251,175.36,0,0,NA,NA,NA,NA,NA
"3050","W91",2008,"912398 友佳",2008-12-31,"TSE","存託憑證","工具機","M15A1","機械業","M15A",49458,63163,NA,NA,NA,154511,183860,0,463073,3511814,1130,NA,868285,0,0,3511814,3363586,1781456,220463,59.71,0,0,NA,NA,NA,NA,NA
"3051","W91",2008,"9136 巨騰",2008-12-31,"TSE","存託憑證","機殼","M23D4","電子零組件","M23D",551475,479599,NA,NA,NA,3466192,3784145,0,131883,30685792,25000,NA,10062260,0,0,30685792,30242482,17622153,296585,111.14,0,0,NA,NA,NA,NA,NA
"3052","W91",2008,"9157 陽光能",2008-12-31,"TSE","存託憑證","太陽能電池","M23C7C","光電/ IO","M23C",163704,353665,NA,NA,NA,565266,581111,0,32957,7190124,1186,NA,2454535,0,0,7190124,8550552,2465342,228803,97.89,0,0,NA,NA,NA,NA,NA
"3053","W91",2008,"9188 精熙",2008-12-31,"TSE","存託憑證","照相機","M23U1","消費性電子","M23U",21025,18401,NA,NA,NA,705626,705626,0,76227,4048340,3493,NA,1068788,0,0,4048340,6720720,914038,8364,578.86,0,0,NA,NA,NA,NA,NA
"3054","W91",2009,"9103 美德醫",2009-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",20211,NA,NA,NA,NA,88339,160439,NA,NA,1817254,NA,1.34,1306151,0,NA,1817254,3272121,1649769,32607,57.15,NA,NA,NA,NA,NA,NA,NA
"3055","W91",2009,"910322 康師傅",2009-12-31,"TSE","存託憑證","其他食品","M12Z","其他食品","M12Z",3986370,3072064,NA,NA,NA,19997205,20401686,0,33037960,162544805,50023,0.29,70910250,0,0,162544805,109012099,47941142,3063298,48.2,-305504,0,NA,NA,NA,NA,NA
"3056","W91",2009,"910482 聖馬丁",2009-12-31,"TSE","存託憑證","數據機","M23E1","網路設備","M23E",21311,NA,NA,NA,NA,192008,207286,77660,113774,2952025,3310,0.4,694752,NA,NA,2952025,5002684,1642565,450671,180.49,NA,NA,NA,NA,NA,NA,NA
"3057","W91",2009,"9105 泰金寶",2009-12-31,"TSE","存託憑證","PC週邊","M23C3","光電/ IO","M23C",161644,NA,NA,NA,NA,1326501,NA,NA,NA,104100398,13110,0.28,7485390,NA,NA,104100398,44740586,29525639,488224,89.72,NA,NA,NA,NA,NA,NA,NA
"3058","W91",2009,"9106 新焦點",2009-12-31,"TSE","存託憑證","汽車製造","M22A","汽車製造","M22A",35125,8687,NA,NA,NA,115444,161088,0,475239,3009919,3282,0.37,794974,0,0,3009919,3219121,1135060,519449,105.08,0,0,NA,NA,NA,NA,NA
"3059","W91",2009,"910708 恒大健",2009-12-31,"TSE","存託憑證","其他服務","M99ZX","其他","M99Z",23687,NA,NA,NA,NA,136147,136147,0,131240,927703,573,NA,52385,NA,NA,927703,1122938,316340,2871,321.81,NA,NA,NA,NA,NA,NA,NA
"3060","W91",2009,"910801 金衛",2009-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",100943,84075,NA,NA,NA,667150,703044,0,20905,1202672,373,NA,722256,0,0,1202672,19918778,4857083,5278556,404.29,-358868,0,NA,NA,NA,NA,NA
"3061","W91",2009,"910861 神州",2009-12-31,"TSE","存託憑證","系統整合","M23X1","軟體服務","M23X",713849,510750,NA,NA,NA,4292357,4804418,0,7811592,205520203,9600,NA,1532894,0,0,205520203,64180322,45039080,228931,92.4,-36645,0,NA,NA,NA,NA,NA
"3062","W91",2009,"9110 越南控",2009-12-31,"TSE","存託憑證","機車製造","M22B2","機車船製造","M22B",131355,59448,NA,NA,NA,813210,823171,0,437113,6972963,2066,0.13,1259868,0,0,6972963,7065209,1707776,27354,243.62,-5061,0,NA,NA,NA,NA,NA
"3063","W91",2009,"911608 明輝",2009-12-31,"TSE","存託憑證","貿易業","M29B","貿易業","M29B",83801,NA,NA,NA,NA,403150,NA,NA,NA,2321366,NA,NA,248591,NA,NA,2321366,2491342,774459,128977,155.19,NA,NA,NA,NA,NA,NA,NA
"3064","W91",2009,"911611 中泰山",2009-12-31,"TSE","存託憑證","織布","M14C2","成衣","M14C",178694,196567,NA,NA,NA,679018,691639,0,10126,3905086,NA,NA,1361554,0,0,3905086,4792134,1064189,47421,280.59,0,0,NA,NA,NA,NA,NA
"3065","W91",2009,"911613 特藝",2009-12-31,"OTC","存託憑證","其他服務","M99ZX","其他","M99Z",33765,NA,NA,NA,NA,160334,207236,0,16097,2965441,NA,NA,507454,0,NA,2965441,2600402,1971436,0,74.48,NA,NA,NA,NA,NA,NA,NA
"3066","W91",2009,"911616 杜康",2009-12-31,"TSE","存託憑證","其他食品","M12Z","其他食品","M12Z",36806,NA,NA,NA,NA,275961,NA,NA,NA,1552921,NA,NA,103335,NA,NA,NA,3380950,523785,116672,NA,NA,NA,NA,NA,NA,NA,NA
"3067","W91",2009,"911619 耀傑",2009-12-31,"TSE","存託憑證","工具機","M15A1","機械業","M15A",6125,NA,NA,NA,NA,21607,NA,NA,NA,778263,NA,NA,58765,NA,NA,778263,1008266,148789,0,488.34,NA,NA,NA,NA,NA,NA,NA
"3068","W91",2009,"911622 泰聚亨",2009-12-31,"TSE","存託憑證","線材","M20A1","金屬基本","M20A",0,NA,NA,NA,NA,-1460129,-1323236,NA,NA,4763540,NA,NA,5825413,655464,NA,4763540,9329407,3832610,969,32.54,NA,NA,NA,NA,NA,NA,NA
"3069","W91",2009,"911626 MSH",2009-12-31,"TSE","存託憑證","其他橡膠","M21B2","橡膠","M21B",84410,NA,NA,NA,NA,613258,618424,0,35271,2200939,NA,NA,587358,0,NA,2200939,1799597,372897,109605,279.26,NA,NA,NA,NA,NA,NA,NA
"3070","W91",2009,"911868 同方友",2009-12-31,"TSE","存託憑證","封裝及應用","M23C6C","光電/ IO","M23C",-9700,17115,NA,NA,NA,637863,660523,0,312499,4585884,6505,0.17,5508293,0,0,4585884,16349840,3003811,384246,218.27,-4988,0,NA,NA,NA,NA,NA
"3071","W91",2009,"912000 晨訊科",2009-12-31,"TSE","存託憑證","數據機","M23E1","網路設備","M23E",61898,99230,NA,NA,NA,613214,625844,329841,289864,12310053,2560,NA,1054003,0,0,12310053,10923358,4550879,1650289,96.37,0,0,NA,NA,NA,NA,NA
"3072","W91",2009,"912398 友佳",2009-12-31,"TSE","存託憑證","工具機","M15A1","機械業","M15A",110299,16494,NA,NA,NA,504586,525972,0,340836,3640108,1230,NA,871831,0,0,3640108,3873399,2173133,210763,66.9,0,0,NA,NA,NA,NA,NA
"3073","W91",2009,"9136 巨騰",2009-12-31,"TSE","存託憑證","機殼","M23D4","電子零組件","M23D",718293,598961,NA,NA,NA,3882546,4084590,0,148612,31028962,35000,0.3,17240220,0,0,31028962,39582655,20623034,557115,112.14,0,0,NA,NA,NA,NA,NA
"3074","W91",2009,"9157 陽光能",2009-12-31,"TSE","存託憑證","太陽能電池","M23C7C","光電/ IO","M23C",-77996,-1445,NA,NA,NA,-538459,-463662,0,24918,3090582,1182,0.2,2815610,0,0,3090582,9608567,3005891,300031,110.6,0,0,NA,NA,NA,NA,NA
"3075","W91",2009,"9188 精熙",2009-12-31,"TSE","存託憑證","照相機","M23U1","消費性電子","M23U",9673,128,NA,NA,NA,292466,292466,0,49294,2810953,3220,0.15,1044306,0,0,2810953,6207286,818399,8040,598.18,0,0,NA,NA,NA,NA,NA
"3076","W91",2010,"9103 美德醫",2010-12-31,"TSE","存託憑證","醫療耗材","M17G","醫療耗材","M17G",9555,NA,NA,NA,NA,49783,104635,NA,NA,1316297,NA,0.58,1368265,0,NA,1316297,3290205,1733235,29829,34.82,NA,NA,NA,NA,NA,NA,NA
